47;16;1;6;
47;10;7;4-10-71;
47;6;3;8;
47;7;4;4-10-81;
48;2;19;0;
48;3;16;0;
48;9;9;0;
48;1;13;0;
48;6;7;0;
48;2;9;0;
48;2;10;0;
48;11;11;0;
48;1;10;0;
48;9;7;4-10;
48;4;3;1-10;
48;0;5;4-10;
48;1;14;4-9-71;
48;8;4;4-9-72;
48;8;4;4-9-72;
48;9;4;4-10-73;
48;8;4;4-9-72;
48;9;4;4-10-73;
48;8;4;4-9-72;
48;9;4;4-10-73;
48;11;7;8;
48;11;6;4-10-81;
48;7;4;4-9-81;
49;1;17;0;
49;11;12;0;
49;10;9;0;
49;2;12;0;
49;5;7;0;
49;3;7;0;
49;3;8;0;
49;5;6;0;
49;7;6;0;
49;1;12;0;
49;0;13;0;
49;13;10;1-10;
49;11;6;4-10-81;
49;9;4;4-9-75;
49;0;19;1-10;
49;8;4;4-9;
49;9;4;4-9-75;
49;1;14;4-9;
49;0;11;4-10-71;
49;8;4;4-9;
49;9;4;4-9-75;
49;9;4;4-9-75;
49;7;4;4-9;
49;6;3;8-81;
50;2;18;0;
50;8;6;0;
50;1;9;0;
50;1;8;0;
50;0;9;0;
50;0;11;0;
50;0;6;1-10;
50;0;20;1-10;
50;14;12;1-10;
50;5;2;1-10;
50;0;4;1-10;
50;9;4;4-9;
50;9;7;4-10-75;
50;0;11;0;
50;0;7;4-10-71;
50;9;4;4-9;
50;9;7;4-10-75;
50;9;4;4-9;
50;9;7;4-10-75;
50;9;4;4-9;
50;9;7;4-10-75;
50;9;4;4-9;
50;9;7;4-10-75;
50;10;7;4-9-71;
50;11;6;4-10;
50;10;5;8-81;
50;21;0;4-71;
51;2;16;0;
51;11;13;0;
51;2;15;0;
51;1;16;0;
51;4;6;0;
51;2;8;0;
51;1;11;0;
51;2;7;0;
51;5;5;0;
51;6;5;0;
51;7;5;0;
51;5;4;0;
51;6;4;0;
51;1;4;4-10;
51;1;21;1-10;
51;1;3;1-10;
51;10;6;1-10;
51;12;9;1-10;
51;9;7;4-9-73;
51;9;7;4-9-73;
51;11;6;4-10-73;
51;9;7;4-9-73;
51;11;6;4-10-73;
51;10;7;4-9;
51;11;6;4-10-73;
51;21;0;4;
51;16;1;6-71;
51;6;3;8;
51;5;3;1-10-81;
52;0;17;0;
52;11;10;0;
52;6;6;0;
52;3;6;0;
52;12;11;0;
52;2;3;1-10;
52;14;13;1-10;
52;4;2;1-10;
52;3;3;1-10;
52;13;11;4-10;
52;14;11;4-10-71;
52;4;1;1-10;
52;0;3;1-10;
52;9;7;4-9;
52;11;6;4-9-74;
52;9;7;4-9;
52;11;6;4-9-74;
52;9;7;4-9;
52;11;6;4-9-74;
52;11;6;4-9-74;
52;11;6;4-9-74;
52;4;4;4-10-72;
52;11;6;4-9-74;
52;4;4;4-10-72;
52;16;1;6;
52;14;11;4-10-71;
52;10;5;8;
52;10;6;1-10-81;
53;10;14;0;
53;10;8;0;
53;11;8;0;
53;1;15;0;
53;3;5;0;
53;4;5;0;
53;1;7;0;
53;2;6;0;
53;0;7;0;
53;4;4;0;
53;1;6;0;
53;0;21;1-10;
53;11;6;4-9;
53;15;10;4-10-74;
53;0;7;0;
53;0;5;4-10-71;
53;11;6;4-9;
53;15;10;4-10-74;
53;11;6;4-9;
53;15;10;4-10-74;
53;11;6;4-9;
53;15;10;4-10-74;
53;4;4;0;
53;3;4;4-10-72;
53;4;4;0;
53;3;4;4-10-72;
53;5;3;1-10;
53;6;2;8-81;
54;1;18;0;
54;12;12;0;
54;0;15;0;
54;0;16;0;
54;11;9;0;
54;2;5;0;
54;3;4;0;
54;2;4;0;
54;13;14;1-10;
54;1;2;1-10;
54;3;2;1-10;
54;15;10;4-9-73;
54;5;1;1-10;
54;15;10;4-9-73;
54;15;10;4-9-73;
54;15;11;4-10-71;
54;3;4;0;
54;1;4;4-10-72;
54;3;4;0;
54;1;4;4-10-72;
54;10;6;1-10;
54;10;5;8-81;
55;2;20;0;
55;0;10;0;
55;1;5;0;
55;0;5;0;
55;2;2;1-10;
55;3;1;1-10;
55;15;11;4-10-74;
55;4;0;1-10;
55;15;10;4-9;
55;15;11;4-10-74;
55;0;5;0;
55;1;4;4-10-73;
55;15;10;4-9;
55;15;11;4-10-74;
55;15;10;4-9;
55;15;11;4-10-74;
55;14;11;4-9-71;
55;6;2;8;
55;5;1;1-10-81;
56;12;13;0;
56;0;12;0;
56;0;18;0;
56;0;14;0;
56;0;8;0;
56;9;5;1-10;
56;0;2;1-10;
56;12;14;1-10;
56;1;4;4-9-71;
56;15;11;4-9-72;
56;15;11;4-9-72;
56;13;11;4-10-73;
56;15;11;4-9-72;
56;13;11;4-10-73;
56;1;4;4-9-71;
56;0;3;1-10-72;
56;1;4;4-9-71;
56;0;3;1-10-72;
56;14;11;4-9;
56;13;11;4-10-73;
56;10;5;8;
56;10;6;1-10-81;
57;12;8;0;
57;1;19;0;
57;14;14;1-10;
57;5;0;1-10;
57;1;1;1-10;
57;15;11;4-9;
57;13;11;4-9-75;
57;1;4;4-9;
57;0;3;1-10-73;
57;15;11;4-9;
57;13;11;4-9-75;
57;13;11;4-9-75;
57;10;6;1-9-81;
57;5;1;1-10;
57;6;1;8-81;
58;12;10;0;
58;11;14;0;
58;1;20;0;
58;5;3;0;
58;13;12;0;
58;13;13;0;
58;13;11;4-9;
58;13;10;1-10-75;
58;0;3;1-9-71;
58;13;11;4-9;
58;13;10;1-10-75;
58;13;11;4-9;
58;13;10;1-10-75;
58;13;11;4-9;
58;13;10;1-10-75;
58;0;3;1-9-71;
58;0;2;1-10-72;
58;0;3;1-9-71;
58;0;2;1-10-72;
58;13;11;4-9;
58;13;10;1-10-75;
58;10;6;1-9;
58;10;5;8-81;
59;4;3;0;
59;2;1;1-10;
59;6;0;1-10-81;
59;0;1;1-10;
59;0;3;1-9;
59;0;2;1-10-73;
59;13;10;1-9-73;
59;13;10;1-9-73;
59;12;9;1-10-72;
59;13;10;1-9-73;
59;12;9;1-10-72;
59;6;1;8;
59;6;0;1-10-81;
60;0;19;0;
60;15;13;1-10;
60;13;10;1-9;
60;12;9;1-10-75;
60;0;2;1-9-71;
60;13;10;1-9;
60;12;9;1-10-75;
60;13;10;1-9;
60;12;9;1-10-75;
60;0;2;1-9-71;
60;0;1;1-10-72;
60;0;2;1-9-71;
60;0;1;1-10-72;
60;10;5;8;
60;9;5;1-10-81;
61;0;6;0;
61;0;20;0;
61;14;12;0;
61;5;2;0;
61;0;4;0;
61;1;0;1-10;
61;12;9;1-9-71;
61;0;2;1-9;
61;0;1;1-10-73;
61;12;9;1-9-71;
61;13;11;4-9-74;
61;12;9;1-9-71;
61;13;11;4-9-74;
61;12;9;1-9-71;
61;13;11;4-9-74;
61;12;9;1-9-71;
61;13;11;4-9-74;
61;6;0;1-10;
61;7;0;8-81;
62;1;21;0;
62;1;3;0;
62;2;0;1-10;
62;0;0;1-10-72-90;
62;12;9;1-9;
62;13;11;4-9-71;
62;0;1;1-9-71;
62;13;11;4-9-71;
62;14;12;0-74;
62;13;11;4-9-71;
62;14;12;0-74;
62;13;11;4-9-71;
62;14;12;0-74;
62;0;1;1-9-71;
62;0;0;1-10-72-90;
62;0;1;1-9-71;
62;0;0;1-10-72-90;
62;13;11;4-9-71;
62;14;12;0-74;
62;9;5;1-10;
62;10;4;8-81;
63;2;3;0;
63;14;13;0-74;
63;4;2;0;
63;3;3;0;
63;4;1;0;
63;3;0;1-10;
63;13;11;4-9;
63;14;12;0-71;
63;0;1;1-9;
63;0;0;1-10-73-90;
63;14;12;0-71;
63;14;13;0-74;
63;14;12;0-71;
63;14;13;0-74;
63;14;12;0-71;
63;14;13;0-74;
63;14;12;0-71;
63;14;13;0-74;
63;7;0;8;
63;6;0;1-10-81;
64;0;21;0;
64;14;12;0;
64;14;13;0-71;
64;0;0;1-9-71-90;
64;14;13;0-71;
64;15;13;1-10-74;
64;14;13;0-71;
64;15;13;1-10-74;
64;14;13;0-71;
64;15;13;1-10-74;
64;0;0;1-9-71-90;
64;1;0;1-10-72;
64;0;0;1-9-71-90;
64;1;0;1-10-72;
64;14;13;0-71;
64;15;13;1-10-74;
64;10;4;8;
64;9;5;1-10-81;
64;6;0;1-9-81;
65;13;14;0;
65;1;2;0;
65;3;2;0;
65;5;1;0;
65;16;13;1-10-71;
65;14;13;0;
65;15;13;1-9-74;
65;0;0;1-9-90;
65;1;0;1-10-73;
65;15;13;1-9-74;
65;15;13;1-9-74;
65;16;13;1-10-71;
65;9;5;1-9-81;
65;6;0;1-9;
65;7;0;8-81;
66;2;2;0;
66;3;1;0;
66;4;0;0;
66;15;13;1-9;
66;16;13;1-10-75;
66;1;0;1-9-71;
66;15;13;1-9;
66;16;13;1-10-75;
66;15;13;1-9;
66;16;13;1-10-75;
66;15;13;1-9;
66;16;13;1-10-75;
66;1;0;1-9-71;
66;2;0;1-10-72;
66;1;0;1-9-71;
66;2;0;1-10-72;
66;9;5;1-9;
66;10;4;8-81;
67;12;14;0;
67;1;0;1-9;
67;2;0;1-10-73;
67;16;13;1-9-72;
67;16;13;1-9-72;
67;16;14;1-73;
67;16;13;1-9-72;
67;16;14;1-73;
67;16;13;1-9-72;
67;16;14;1-73;
67;7;0;8;
67;5;0;1-10-81;
68;14;14;0;
68;5;0;0;
68;1;1;0;
68;16;13;1-9;
68;15;13;1-9-75;
68;2;0;1-9-71;
68;16;13;1-9;
68;15;13;1-9-75;
68;16;14;1;
68;15;13;1-9-75;
68;16;14;1;
68;15;13;1-9-75;
68;2;0;1-9-71;
68;3;0;1-10-72-82;
68;2;0;1-9-71;
68;3;0;1-10-72-82;
68;16;14;1;
68;15;13;1-9-75;
68;10;4;8;
68;3;0;1-10-72-82;
68;5;0;0;
68;3;0;1-10-72-82;
69;15;13;1-9;
69;14;13;0-75;
69;2;0;1-9;
69;3;0;1-9-73-81;
69;15;13;1-9;
69;14;13;0-75;
69;15;13;1-9;
69;14;13;0-75;
69;15;13;1-9;
69;14;13;0-75;
69;15;13;1-9;
69;14;13;0-75;
69;3;0;1-9-73-81;
69;3;0;1-9-73-81;
69;2;1;1-10-81;
70;2;1;0-81;
70;14;13;0-75;
70;3;0;1-9-73;
70;14;13;0-75;
70;14;13;0-75;
70;14;13;0-75;
70;3;0;1-9-73;
70;3;0;1-9-73;
70;14;13;0-75;
70;3;0;1-9-73;
70;7;0;8-81;
70;2;1;0-81;
------------------------;
Nombre de cases inflammables  : 426
Nombre de cases intactes : 219
Nombre de cases brulées : 207
Pourcentage de cases brûlées : 48,59
Nombre de pompiers déployés : 8
Nombre de canadairs déployés : 2
Nombre de pompiers morts : 0
